year,mon,dy,hr,minutes,seconds,lon,lat,dep,mag,evid
2012,3,28,9,4,58.26,121.9585,24.4210,24.82,3.07,15280904.P12
2012,3,28,10,49,50.89,121.6958,24.4408,63.57,3.43,15281049.P12
2012,3,28,17,38,11.24,122.0880,24.1252,34.21,3.06,15281737.P12
2012,3,29,6,52,34.69,122.9950,23.6963,56.25,3.44,15290652.P12
2012,3,29,18,11,56.20,119.7608,24.0183,20.19,3.16,15291812.P12
2012,3,29,18,12,57.93,119.7625,24.0278,18.01,3.33,15291812.112
2012,3,30,16,30,48.67,121.8312,24.6248,65.48,3.02,15301629.P12
2012,3,31,1,28,40.51,121.8657,24.7825,88.96,3.90,15310128.P12
2012,3,31,6,7,24.86,122.7597,24.4257,97.97,3.28,15310607.P12
2012,3,31,18,40,6.77,122.1630,24.2510,58.36,3.51,15311839.P12
2012,4,1,5,34,1.33,122.6338,20.5212,33.88,5.51,16010534.P12
2012,4,1,5,41,22.27,121.8035,24.2377,56.79,3.55,16010540.P12
2012,4,1,8,1,16.09,122.0970,24.9673,126.12,3.49,16010800.P12
2012,4,1,13,17,30.58,122.4847,24.5578,71.41,3.67,16011316.P12
2012,4,2,0,11,35.30,121.6603,23.8602,51.69,3.17,16020010.P12
2012,4,2,20,41,23.20,121.6777,24.1610,28.88,4.31,16022041.P12
2012,4,3,2,12,13.32,122.3848,22.7048,47.60,4.25,16030212.P12
2012,4,3,6,48,36.70,121.6050,21.7617,0.90,3.05,16030648.P12
2012,4,4,4,27,3.80,121.7745,23.9398,51.83,3.35,16040426.P12
2012,4,4,6,9,19.05,121.6182,23.7830,35.72,3.57,16040609.P12
2012,4,4,10,40,48.35,121.6177,23.8518,47.92,3.66,16041040.P12
2012,4,4,15,6,51.95,121.7485,24.3507,27.46,3.00,16041505.P12
2012,4,5,0,3,19.58,121.5920,21.8057,4.28,3.10,16050003.P12
2012,4,6,1,8,12.01,121.7095,24.1158,9.48,3.09,16060108.112
2012,4,6,1,8,26.66,121.7067,24.1082,9.82,3.69,16060108.P12
2012,4,6,1,12,47.48,121.7067,24.1192,8.71,3.23,16060112.112
2012,4,6,6,51,39.15,121.6705,24.1272,28.12,3.38,16060651.P12
2012,4,6,6,53,36.26,121.6580,24.1602,20.89,3.39,16060653.P12
2012,4,6,12,21,14.73,121.4315,23.1180,43.90,3.42,16061220.P12
2012,4,6,21,54,12.13,121.9637,24.3725,12.98,3.54,16062154.P12
2012,4,7,1,35,43.45,122.0458,21.4253,23.41,3.84,16070135.P12
2012,4,7,12,24,38.31,121.7048,24.1625,9.70,3.41,16071224.P12
2012,4,7,19,59,18.26,121.6775,24.1385,30.24,4.68,16071958.P12
2012,4,7,19,59,34.70,121.6690,24.1792,26.33,3.84,16071958.112
2012,4,7,20,15,6.00,122.2447,21.4398,176.41,3.20,16072015.P12
2012,4,7,20,39,51.01,122.9128,24.3277,39.37,3.91,16072040.P12
2012,4,8,2,46,35.41,122.2622,24.0975,18.18,3.45,16080246.P12
2012,4,8,5,34,28.27,121.0213,22.6738,11.31,3.35,16080533.P12
2012,4,8,9,33,32.41,121.7128,24.1243,10.77,3.74,16080932.P12
2012,4,8,13,18,13.47,121.2372,22.6320,38.81,3.48,16081317.P12
2012,4,8,16,15,56.29,121.5888,23.2198,44.38,3.43,16081615.P12
2012,4,8,20,42,11.21,122.0712,24.2932,26.60,3.00,16082041.P12
2012,4,8,21,43,31.51,122.3583,24.0408,29.18,5.66,16082143.P12
2012,4,8,21,47,36.37,122.3053,24.0753,22.51,3.27,16082147.P12
2012,4,8,21,51,11.31,122.2722,24.0515,25.50,3.23,16082150.P12
2012,4,8,22,12,48.42,122.2952,24.0435,30.65,3.03,16082212.P12
2012,4,9,15,49,1.79,121.7228,21.5227,139.78,3.30,16091548.P12
2012,4,10,11,39,31.45,121.7917,24.5768,68.44,3.30,16101138.P12
2012,4,11,9,34,38.12,122.4580,24.4288,56.84,3.26,16110934.P12
2012,4,11,11,51,21.84,120.5737,21.9255,42.76,4.31,16111151.P12
2012,4,11,14,46,25.35,121.5062,22.6593,23.02,4.30,16111446.P12
2012,4,11,21,3,9.82,121.8133,24.5773,61.06,3.16,16112103.P12
2012,4,12,9,31,30.07,120.4150,23.3313,14.08,3.60,16120931.P12
2012,4,12,10,39,25.05,120.4148,23.3330,12.80,4.56,16121039.P12
2012,4,12,11,25,45.69,120.4168,23.3380,13.33,3.95,16121125.P12
2012,4,12,12,18,33.39,122.0102,24.8723,9.78,3.17,16121217.P12
2012,4,12,13,20,53.64,120.4285,23.3408,10.79,3.09,16121320.P12
2012,4,12,18,18,6.37,121.4450,22.5287,94.87,3.27,16121817.P12
2012,4,14,15,13,21.14,122.0583,24.8718,98.46,3.01,16141513.P12
2012,4,16,12,52,10.28,121.6242,24.2042,17.89,3.49,16161252.P12
2012,4,18,1,43,33.89,122.2717,24.9545,127.78,3.97,16180143.P12
2012,4,18,6,29,26.51,121.6693,24.1342,28.81,4.02,16180629.P12
2012,4,18,9,4,39.26,122.0415,24.3837,23.24,3.01,16180904.P12
2012,4,18,17,33,57.38,120.6405,21.7700,32.87,3.01,16181733.P12
2012,4,19,1,58,8.57,121.6692,24.1345,29.09,5.46,16190158.P12
2012,4,19,4,9,14.39,121.6660,24.1302,26.71,3.15,16190408.P12
2012,4,19,9,19,15.03,121.8598,24.5652,27.04,3.03,16190918.P12
2012,4,19,9,26,57.88,122.6935,22.6835,71.54,3.51,16190926.P12
2012,4,19,16,32,33.73,121.6303,22.3673,18.19,3.35,16191632.P12
2012,4,20,1,16,38.02,121.8760,21.2365,167.95,3.86,16200116.P12
2012,4,20,4,39,14.96,121.7268,24.4745,65.37,3.41,16200438.P12
2012,4,20,6,19,45.47,121.1585,21.2933,73.20,3.15,16200619.P12
2012,4,20,8,26,31.92,122.1070,24.5043,62.76,3.13,16200826.P12
2012,4,20,21,45,54.21,121.6433,23.4827,46.11,3.13,16202145.P12
2012,4,20,23,39,57.40,121.3885,21.9822,24.94,3.26,16202339.P12
2012,4,21,7,9,50.97,122.0322,21.6798,16.21,3.16,16210709.P12
2012,4,21,15,45,4.80,122.2065,24.6387,74.03,3.75,16211544.P12
2012,4,22,2,3,16.71,121.1855,22.7280,61.51,3.11,16220202.P12
2012,4,22,19,52,41.07,122.7053,24.6817,102.04,3.94,16221952.P12
2012,4,23,5,17,18.67,122.1390,23.9667,48.94,3.20,16230516.P12
2012,4,23,16,2,2.38,121.6573,23.8497,40.01,3.41,16231601.P12
2012,4,24,2,49,5.52,122.3170,24.0412,22.20,3.27,16240248.P12
2012,4,24,3,39,22.23,121.3335,22.2598,19.43,3.33,16240338.P12
2012,4,24,9,13,14.16,121.6795,23.9100,26.88,3.21,16240912.P12
2012,4,24,17,16,39.35,120.7183,23.2355,12.18,3.17,16241716.P12
2012,4,25,1,2,59.84,121.3345,22.5885,29.71,3.36,16250102.P12
2012,4,25,20,43,29.40,121.7087,25.1075,144.84,3.35,16252043.P12
2012,4,26,0,38,17.95,120.4255,21.9713,59.87,3.20,16260037.P12
2012,4,26,2,50,1.85,122.6450,24.6042,119.68,3.53,16260249.P12
2012,4,26,3,0,58.69,121.9128,21.1135,156.91,4.71,16260300.P12
2012,4,26,14,5,9.65,121.6477,23.8403,38.73,3.19,16261404.P12
2012,4,26,22,40,49.86,122.2323,25.3000,185.55,3.01,16262240.P12
2012,4,27,14,48,35.79,121.7340,23.7938,44.26,5.01,16271448.P12
2012,4,27,15,2,29.92,122.2770,24.6263,82.35,3.89,16271502.P12
2012,4,27,15,9,53.20,121.7338,23.7678,43.16,3.34,16271509.P12
2012,4,27,16,24,24.06,121.6362,24.0415,29.47,3.05,16271624.P12
2012,4,27,21,8,18.01,120.7337,22.7283,23.98,4.43,16272108.P12
2012,4,28,3,37,57.38,121.4332,23.0102,39.61,3.14,16280337.P12
2012,4,28,10,48,50.13,121.0672,22.7510,19.90,3.01,16281048.P12
2012,4,28,11,30,54.88,122.0958,21.4098,22.33,3.42,16281130.P12
2012,4,28,15,18,22.92,121.8618,21.2203,158.87,3.01,16281518.P12
2012,4,28,21,1,33.68,120.4255,22.0382,52.52,3.35,16282101.P12
2012,4,29,0,35,9.56,122.2317,24.6988,11.60,3.29,16290034.P12
2012,4,29,6,22,11.78,121.2360,22.3410,32.34,3.10,16290621.P12
2012,4,29,7,8,25.39,122.0333,23.7262,8.64,4.04,16290708.P12
2012,4,29,11,19,7.12,121.9475,24.8188,87.81,3.38,16291119.P12
2012,4,30,8,42,2.79,121.5645,23.6530,28.46,3.26,16300841.P12
2012,4,30,18,11,11.00,121.3630,23.2027,17.73,3.27,16301810.P12
2012,4,30,20,30,11.83,121.3177,21.5690,53.12,3.18,16302030.P12
2012,5,1,1,59,35.89,122.5495,24.7715,120.05,4.20,17010158.P12
2012,5,1,4,32,1.93,122.9697,24.1940,66.67,3.27,17010432.P12
2012,5,1,4,50,42.66,122.9363,25.0030,146.12,3.46,17010450.P12
2012,5,1,12,35,59.88,121.4808,23.8102,61.21,4.07,17011235.P12
2012,5,1,14,17,37.08,121.8290,24.4458,24.54,3.22,17011417.P12
2012,5,1,14,49,15.27,122.0812,24.8647,11.26,3.22,17011448.P12
2012,5,1,17,45,20.78,120.6870,22.8133,21.34,3.67,17011745.P12
2012,5,2,18,53,15.68,121.3253,22.6530,22.78,3.98,17021853.P12
2012,5,3,14,43,16.16,121.7208,22.0132,167.27,3.46,17031443.P12
2012,5,4,7,5,27.67,121.0965,21.1988,83.95,3.20,17040705.P12
2012,5,4,14,17,12.31,122.1410,25.0162,116.82,3.10,17041416.P12
2012,5,4,15,33,13.53,122.3055,24.7255,10.90,3.02,17041532.P12
2012,5,4,15,43,44.89,121.6308,23.9635,36.74,3.39,17041542.P12
2012,5,4,18,21,23.13,121.4342,24.4287,5.44,3.01,17041820.P12
2012,5,6,1,14,1.64,122.5218,24.5902,97.57,3.18,17060113.P12
2012,5,6,1,55,39.76,121.6180,23.1397,42.58,3.07,17060155.P12
2012,5,6,6,30,45.84,121.2078,22.3660,48.79,3.94,17060630.P12
2012,5,6,13,3,42.08,122.4485,24.7547,122.27,3.06,17061303.P12
2012,5,7,1,47,6.79,122.5422,25.4528,244.35,3.60,17070147.P12
2012,5,7,5,52,55.28,120.2052,21.4427,59.22,3.04,17070553.P12
2012,5,7,9,45,52.95,121.9975,24.4943,63.09,3.74,17070945.P12
2012,5,7,14,4,10.89,121.3767,23.0435,48.83,3.51,17071404.P12
2012,5,7,16,36,46.48,122.3993,21.2693,72.19,3.00,17071636.P12
2012,5,7,16,38,39.84,121.9157,24.8978,45.90,3.39,17071638.112
2012,5,7,16,38,55.29,121.9960,24.8338,9.12,3.00,17071638.P12
2012,5,9,0,21,4.55,120.1355,23.0787,16.03,3.34,17090020.P12
2012,5,9,14,47,10.09,120.3353,23.2647,9.58,3.16,17091446.P12
2012,5,9,14,54,28.96,120.3302,23.2638,10.57,3.44,17091454.P12
2012,5,10,20,4,22.82,122.0127,24.8745,9.53,3.91,17102004.P12
2012,5,10,20,5,5.06,121.9853,24.9170,6.85,3.12,17102004.112
2012,5,11,6,39,3.93,122.4575,24.6302,10.74,3.21,17110638.P12
2012,5,11,18,39,50.36,121.6098,22.1742,106.09,3.42,17111839.P12
2012,5,12,13,38,17.54,122.1850,24.8663,7.35,3.43,17121338.P12
2012,5,13,20,3,21.74,122.0413,24.6702,62.28,3.40,17132002.P12
2012,5,14,3,47,9.41,121.6912,23.2143,32.43,3.31,17140346.P12
2012,5,14,9,5,52.28,121.3437,23.1547,15.12,3.06,17140905.P12
2012,5,14,23,14,34.58,122.2755,24.1795,31.64,3.26,17142314.P12
2012,5,16,8,19,27.96,121.4942,24.3947,5.38,3.96,17160819.P12
2012,5,16,15,7,54.04,122.0850,23.4672,34.43,3.52,17161508.P12
2012,5,18,9,56,40.63,122.4660,23.9815,28.28,3.70,17180956.P12
2012,5,19,4,50,37.00,120.7137,23.5410,7.68,3.15,17190449.P12
2012,5,19,9,2,44.42,121.5878,24.4882,58.70,3.50,17190902.P12
2012,5,19,9,4,4.62,121.4878,23.1013,9.81,3.35,17190902.112
2012,5,20,4,48,34.93,120.8433,23.5767,8.11,3.18,17200448.P12
2012,5,20,4,50,19.07,120.8435,23.5782,8.26,3.42,17200449.P12
2012,5,20,18,20,23.38,121.6793,22.8647,16.97,3.21,17201820.P12
2012,5,20,19,51,57.99,121.5492,23.7132,4.01,3.18,17201950.P12
2012,5,20,22,39,44.90,121.5423,23.7185,2.53,3.11,17202239.P12
2012,5,21,3,30,4.15,121.7762,24.3652,15.25,3.04,17210329.P12
2012,5,21,5,41,24.55,121.6685,23.2742,29.03,3.69,17210540.P12
2012,5,21,12,51,58.64,122.5857,24.4825,62.04,3.68,17211252.P12
2012,5,22,9,0,0.49,121.9420,24.8210,91.33,3.93,17220900.P12
2012,5,22,10,34,44.00,121.0140,23.2022,7.11,3.53,17221034.P12
2012,5,22,11,4,7.08,121.0125,23.2010,6.98,3.05,17221104.P12
2012,5,23,0,42,0.23,122.8667,24.1128,15.40,4.01,17230041.P12
2012,5,23,11,30,18.75,121.7965,24.2498,9.77,3.90,17231130.P12
2012,5,23,19,26,0.69,121.0007,23.2003,10.56,3.06,17231925.P12
2012,5,23,22,27,11.00,122.7800,22.8263,65.27,3.29,17232227.P12
2012,5,24,3,20,56.78,121.8167,24.3058,13.86,3.69,17240320.P12
2012,5,24,6,46,50.58,122.2445,23.9677,24.72,3.30,17240646.P12
2012,5,25,1,29,20.32,122.3212,23.9412,21.31,3.97,17250129.P12
2012,5,25,12,17,6.09,121.6482,25.1350,144.04,3.16,17251216.P12
2012,5,26,1,18,56.40,121.6225,22.1265,119.28,3.02,17260118.P12
2012,5,26,2,4,58.23,121.3997,22.9833,40.24,3.02,17260204.P12
2012,5,26,3,57,15.86,121.8725,22.5632,23.90,3.64,17260356.P12
2012,5,26,15,53,37.42,122.5687,21.3903,119.73,3.00,17261553.P12
2012,5,26,17,30,45.66,122.3110,24.7707,106.40,3.32,17261730.P12
2012,5,26,19,40,27.36,120.8913,24.3490,7.64,3.36,17261940.P12
2012,5,26,20,18,52.47,121.5088,24.3598,5.96,3.13,17262018.P12
2012,5,26,20,43,52.23,121.6243,23.8952,37.09,3.60,17262043.P12
2012,5,26,22,48,6.92,122.6623,22.7167,100.04,3.02,17262248.P12
2012,5,26,23,0,50.57,121.3235,22.6340,20.73,3.00,17262300.P12
2012,5,27,2,49,7.88,121.5002,24.3590,7.37,3.33,17270248.P12
2012,5,27,3,45,43.74,121.8192,24.3025,14.48,3.62,17270344.P12
2012,5,27,6,13,20.90,122.4020,24.8820,114.74,3.11,17270612.P12
2012,5,27,16,59,56.10,121.6403,24.0295,6.27,3.07,17271659.P12
2012,5,27,18,37,22.50,121.0120,23.2035,6.41,3.14,17271837.P12
2012,5,27,21,9,27.53,122.0967,24.8305,1.18,3.29,17272109.P12
2012,5,30,0,38,52.37,122.9780,24.7655,104.48,3.85,17300038.P12
2012,5,30,7,25,41.96,121.0115,23.2075,6.64,4.68,17300725.P12
2012,5,30,7,28,21.49,121.0142,23.2005,6.66,3.20,17300728.P12
2012,5,30,7,44,1.70,121.0118,23.2057,6.45,3.26,17300743.P12
2012,5,30,15,52,50.87,120.5585,22.5343,18.43,3.01,17301552.P12
2012,5,31,5,21,51.08,122.3067,23.6215,32.70,3.33,17310521.P12
2012,5,31,6,58,18.56,121.4883,24.3887,5.24,4.06,17310658.P12
2012,5,31,17,10,10.90,121.1870,22.7182,58.00,3.47,17311709.P12
2012,5,31,17,31,17.07,121.3078,23.0747,15.64,3.08,17311730.P12
2012,6,1,8,0,18.10,121.2570,24.7672,9.67,3.37,18010800.P12
2012,6,1,22,25,57.18,120.4610,23.1965,12.87,3.90,18012225.P12
2012,6,1,22,28,41.51,120.4615,23.1962,12.84,3.12,18012228.P12
2012,6,3,0,1,2.03,121.0113,23.2078,6.68,3.58,18030000.P12
2012,6,3,20,30,48.37,121.6322,24.1007,30.20,3.06,18032030.P12
2012,6,3,20,30,55.25,121.6462,24.1138,29.00,3.15,18032030.112
2012,6,4,2,7,28.08,122.0540,23.4298,37.29,4.02,18040207.P12
2012,6,4,12,28,31.04,122.3447,24.9040,13.55,3.46,18041228.P12
2012,6,4,17,49,30.89,121.2462,22.1138,20.66,3.31,18041749.P12
2012,6,4,20,14,40.54,121.4095,22.2655,21.72,3.37,18042014.P12
2012,6,4,20,38,29.42,122.1850,24.2233,49.92,5.06,18042038.P12
2012,6,5,1,46,14.32,121.7605,24.1357,5.37,3.01,18050145.P12
2012,6,5,9,56,30.09,122.2350,24.2177,28.59,5.07,18050956.P12
2012,6,5,23,27,57.40,121.7692,24.1243,8.62,3.00,18052327.P12
2012,6,6,1,8,34.74,121.4198,22.4387,18.43,5.89,18060108.P12
2012,6,6,1,9,39.01,121.4308,22.4413,24.78,4.71,18060108.512
2012,6,6,1,10,33.37,121.4343,22.4380,19.65,4.32,18060108.212
2012,6,6,1,10,45.94,121.4502,22.4298,19.67,4.71,18060108.112
2012,6,6,1,12,55.72,121.3822,22.4217,13.90,3.52,18060108.312
2012,6,6,1,13,4.36,121.4043,22.3890,12.16,3.60,18060108.412
2012,6,6,1,14,41.05,121.4097,22.4168,19.68,3.06,18060108.612
2012,6,6,2,9,18.01,121.4350,22.4210,19.92,4.44,18060209.P12
2012,6,6,2,24,1.91,121.4095,22.4632,22.49,4.43,18060224.P12
2012,6,6,3,8,40.51,121.5552,24.1925,34.33,3.03,18060308.P12
2012,6,6,4,39,9.02,121.3985,22.4117,12.30,3.32,18060439.P12
2012,6,6,7,48,52.65,121.4333,22.4118,18.20,4.25,18060748.P12
2012,6,6,9,33,16.95,121.4025,22.3725,4.54,3.59,18060933.P12
2012,6,6,9,36,47.94,121.3825,22.4068,8.27,3.77,18060936.P12
2012,6,6,11,43,49.68,120.7148,22.7643,22.58,3.47,18061143.P12
2012,6,6,17,51,13.38,121.3263,22.7138,87.01,3.20,18061751.P12
2012,6,6,22,31,24.12,122.5082,24.5603,97.08,3.39,18062231.P12
2012,6,7,7,24,26.53,120.5742,21.9747,48.14,3.01,18070724.112
2012,6,7,9,12,42.73,121.9612,23.9152,33.04,3.02,18070912.P12
2012,6,7,21,41,43.83,121.4190,22.4333,27.03,3.06,18072141.P12
2012,6,7,22,22,43.30,120.5765,22.9220,15.45,4.46,18072222.P12
2012,6,8,7,13,35.52,120.5678,22.9233,14.98,3.04,18080713.P12
2012,6,8,13,1,43.13,121.4108,22.4238,14.70,3.23,18081301.P12
2012,6,8,18,7,35.64,122.8263,24.6938,90.52,3.09,18081807.P12
2012,6,8,20,13,44.33,120.1892,22.2575,27.03,3.07,18082013.P12
2012,6,8,21,44,21.88,121.1688,21.6035,33.00,3.42,18082144.P12
2012,6,8,22,1,53.88,121.6075,22.5688,13.84,3.04,18082200.P12
2012,6,8,22,12,3.28,121.7252,24.1693,11.57,3.08,18082212.P12
2012,6,9,4,41,19.83,120.5658,22.9190,15.05,4.94,18090440.P12
2012,6,9,21,0,18.19,122.3068,24.4590,69.88,6.62,18092100.P12
2012,6,9,21,3,29.59,122.2575,24.3922,70.73,4.13,18092103.P12
2012,6,9,21,6,20.85,122.2860,24.3847,69.88,3.30,18092106.P12
2012,6,9,21,23,49.19,122.3035,24.4557,69.42,3.83,18092123.P12
2012,6,9,21,34,18.50,122.2698,24.4550,68.92,3.96,18092134.P12
2012,6,9,21,54,20.50,122.2200,24.4850,69.55,5.13,18092154.P12
2012,6,10,0,42,24.50,122.2977,24.3863,60.65,3.28,18100042.P12
2012,6,10,5,42,29.31,122.3037,24.4390,68.97,3.29,18100542.P12
2012,6,10,6,23,29.05,121.6662,23.9102,39.59,4.80,18100623.P12
2012,6,10,7,27,57.70,121.7338,21.9872,16.60,3.36,18100727.P12
2012,6,10,10,7,7.09,122.2805,24.4808,71.24,4.05,18101006.P12
2012,6,10,18,33,36.50,121.2557,24.7643,9.88,3.49,18101833.P12
2012,6,10,18,37,45.37,122.3213,24.3873,66.86,3.07,18101837.P12
2012,6,10,19,59,32.40,122.3158,24.4182,67.91,3.03,18101959.P12
2012,6,11,2,39,46.56,122.1612,24.5027,72.09,3.06,18110239.P12
2012,6,11,4,18,11.62,120.7482,23.1532,7.03,3.54,18110417.P12
2012,6,11,4,18,19.45,120.7225,23.0858,11.97,3.44,18110417.112
2012,6,11,9,18,29.58,121.2160,24.6985,8.47,3.73,18110918.P12
2012,6,11,18,36,6.44,122.2377,24.4790,69.09,4.42,18111836.P12
2012,6,11,22,6,3.96,121.2577,24.7643,9.79,3.28,18112206.P12
2012,6,11,22,59,12.12,121.2822,24.7408,10.07,3.11,18112259.P12
2012,6,12,6,24,37.46,122.5423,24.0095,24.63,3.00,18120624.P12
2012,6,12,13,9,57.41,122.2620,24.1373,20.91,3.35,18121309.P12
2012,6,12,19,45,0.43,122.2860,24.4543,73.82,3.04,18121945.P12
2012,6,13,0,31,26.18,120.5777,21.7405,43.46,3.02,18130031.P12
2012,6,13,1,21,15.44,122.2835,24.4993,75.38,3.17,18130121.P12
2012,6,13,8,22,20.40,121.2608,24.7620,10.22,4.66,18130821.P12
2012,6,13,8,22,56.38,121.2630,24.7702,11.73,3.59,18130821.112
2012,6,13,14,27,20.56,121.4583,22.4302,24.28,3.37,18131426.P12
2012,6,13,14,41,6.13,121.2617,24.7627,10.19,4.59,18131440.P12
2012,6,13,15,23,19.97,121.2585,24.7710,9.17,3.10,18131522.P12
2012,6,13,16,31,9.35,122.2878,24.4878,66.65,3.34,18131631.P12
2012,6,13,21,7,28.04,121.2498,24.7707,9.91,3.63,18132107.P12
2012,6,14,4,7,59.86,121.5298,23.7223,6.22,4.52,18140408.P12
2012,6,14,4,45,51.97,121.5412,23.7215,1.63,3.46,18140445.P12
2012,6,14,5,38,25.81,122.5660,24.6300,107.26,3.69,18140538.P12
2012,6,14,8,23,2.18,121.5283,23.7098,10.00,3.30,18140822.P12
2012,6,14,13,25,32.47,121.4032,22.8860,39.33,3.04,18141325.P12
2012,6,14,14,55,39.77,120.2992,23.3188,15.89,3.00,18141455.P12
2012,6,14,14,55,45.50,120.2875,23.3025,13.91,3.03,18141455.112
2012,6,14,15,17,49.79,121.5215,23.7108,9.93,3.43,18141517.P12
2012,6,14,16,15,13.37,121.5445,23.7103,6.46,5.34,18141614.P12
2012,6,14,16,16,27.15,121.4878,23.7195,7.17,3.38,18141614.112
2012,6,14,16,17,45.52,121.5327,23.7118,8.29,3.24,18141614.312
2012,6,14,16,19,11.39,121.5048,23.7215,6.82,3.52,18141618.512
2012,6,14,16,19,14.58,121.5062,23.7172,3.51,4.26,18141618.P12
2012,6,14,16,19,30.28,121.4778,23.7205,8.01,3.80,18141618.112
2012,6,14,16,21,9.31,121.5108,23.7030,5.56,3.35,18141621.112
2012,6,14,16,21,58.76,121.5305,23.7340,6.02,3.84,18141621.P12
2012,6,14,16,49,4.43,121.5045,23.7193,7.88,3.27,18141648.P12
2012,6,14,16,53,21.55,121.5100,23.6973,7.01,3.63,18141653.P12
2012,6,14,17,9,31.37,121.5478,23.7207,5.97,4.07,18141709.P12
2012,6,14,17,37,49.61,121.5423,23.7143,8.56,3.52,18141737.P12
2012,6,14,18,26,0.00,121.5305,23.6925,6.17,4.39,18141825.P12
2012,6,14,18,28,9.00,121.5233,23.7080,6.94,3.56,18141828.P12
2012,6,14,19,30,55.76,121.5292,23.7352,5.21,4.76,18141930.P12
2012,6,14,19,32,10.65,121.4952,23.7357,6.48,3.46,18141930.212
2012,6,14,20,21,33.36,121.5105,23.7460,8.11,4.01,18142021.P12
2012,6,14,20,22,30.10,121.5180,23.7353,7.70,3.25,18142021.112
2012,6,14,21,12,28.20,121.5110,23.7433,7.04,3.29,18142112.P12
2012,6,14,22,1,28.05,120.5712,22.9198,15.72,3.29,18142201.P12
2012,6,15,2,27,33.66,121.5185,23.7007,7.99,3.04,18150227.P12
2012,6,15,2,38,14.65,122.9725,23.7318,41.19,3.69,18150238.P12
2012,6,15,2,52,27.81,121.5280,23.7065,7.78,3.60,18150252.P12
2012,6,15,2,53,25.74,121.5193,23.7095,7.90,3.09,18150252.112
2012,6,15,5,29,50.44,122.4807,24.7248,113.07,4.19,18150529.P12
2012,6,15,5,56,16.96,121.5043,23.7002,7.89,3.08,18150556.P12
2012,6,15,7,35,0.77,120.9835,23.1963,8.86,3.00,18150734.P12
2012,6,15,7,50,10.66,121.5205,23.6968,7.03,3.38,18150749.P12
2012,6,15,9,51,12.42,121.4477,24.4097,2.80,3.17,18150950.P12
2012,6,15,11,39,6.71,122.5552,24.8875,135.80,4.11,18151139.112
2012,6,15,12,51,41.27,121.2585,24.7670,9.48,3.18,18151251.P12
2012,6,15,21,58,30.07,121.7175,24.1602,54.22,3.22,18152158.P12
2012,6,16,4,28,58.92,121.4448,22.4253,18.03,3.81,18160428.P12
2012,6,16,7,54,15.68,121.5227,23.7132,6.94,3.06,18160754.P12
2012,6,16,12,4,59.92,121.4173,23.3448,40.24,3.36,18161204.P12
2012,6,16,21,10,50.47,121.4783,23.7358,9.24,3.14,18162110.P12
2012,6,16,23,44,14.36,121.8185,24.5975,63.85,3.32,18162344.P12
2012,6,17,7,33,22.41,121.5100,23.7072,6.41,3.11,18170732.P12
2012,6,17,7,34,18.16,121.5103,23.7165,6.62,3.93,18170734.P12
2012,6,17,7,57,21.67,121.8897,24.8890,104.60,3.24,18170756.P12
2012,6,17,8,28,7.29,121.4950,24.3703,5.91,3.60,18170828.P12
2012,6,17,9,1,52.07,121.5348,23.6805,6.51,4.99,18170901.P12
2012,6,17,9,2,58.77,121.5228,23.6913,1.26,4.22,18170901.112
2012,6,17,9,7,52.93,121.5237,23.6765,6.92,4.37,18170907.P12
2012,6,17,9,8,51.11,121.4788,23.7153,8.49,3.04,18170907.112
2012,6,17,9,9,36.86,121.5458,23.6992,1.30,4.41,18170909.P12
2012,6,17,9,10,14.72,121.4977,23.7180,8.65,3.50,18170909.112
2012,6,17,9,17,34.05,121.4798,23.6713,6.85,3.15,18170917.P12
2012,6,17,15,48,4.00,121.5298,23.6738,3.13,3.88,18171548.P12
2012,6,17,16,8,8.44,121.5290,23.6818,2.94,3.19,18171608.P12
2012,6,17,18,52,9.55,121.5482,23.6992,3.10,4.46,18171851.P12
2012,6,17,19,8,5.03,122.4890,24.5005,80.73,3.45,18171907.112
2012,6,18,1,54,31.84,122.0390,24.7057,60.39,3.16,18180154.P12
2012,6,18,6,34,5.29,120.6700,22.8145,15.19,3.00,18180633.P12
2012,6,18,7,51,41.63,121.5367,23.7012,7.33,3.37,18180751.P12
2012,6,18,13,32,2.87,121.5360,23.6732,6.21,4.05,18181331.P12
2012,6,18,13,58,49.92,122.2908,24.4790,72.82,3.18,18181358.P12
2012,6,18,14,49,17.86,121.5002,23.7015,2.58,3.07,18181448.P12
2012,6,18,16,7,24.69,121.5283,23.6832,7.78,3.10,18181607.P12
2012,6,18,17,49,51.59,121.5240,23.6877,3.23,3.36,18181749.P12
2012,6,18,18,3,49.63,121.5387,23.6783,4.75,3.85,18181803.P12
2012,6,18,20,42,42.51,120.4970,23.2787,7.36,3.27,18182042.P12
2012,6,19,8,16,53.08,120.7012,22.3558,31.57,3.52,18190816.P12
2012,6,19,16,10,16.18,121.5145,23.6788,4.18,3.03,18191610.P12
2012,6,19,23,42,48.63,121.5082,23.6805,6.15,4.16,18192342.P12
2012,6,20,8,55,21.61,121.6615,24.0453,7.59,3.75,18200854.P12
2012,6,20,8,55,51.21,121.6388,24.0763,10.40,3.00,18200854.212
2012,6,20,16,10,12.15,122.2218,24.8905,6.62,3.05,18201610.P12
2012,6,20,18,40,46.75,122.3812,24.8547,110.37,3.17,18201840.P12
