   time          R           T           Z
2.5000e+01 -1.1257e+05  4.3061e+04 -2.6460e+05
2.5010e+01 -1.0165e+05  3.3886e+04 -2.2466e+05
2.5020e+01 -9.1634e+04  2.3786e+04 -1.8693e+05
2.5030e+01 -8.5359e+04  1.3373e+04 -1.5426e+05
2.5040e+01 -8.3770e+04  3.9141e+03 -1.2762e+05
2.5050e+01 -8.6547e+04 -2.8983e+03 -1.0503e+05
2.5060e+01 -9.2997e+04 -7.1068e+03 -8.2745e+04
2.5070e+01 -1.0178e+05 -9.6241e+03 -5.8232e+04
2.5080e+01 -1.1039e+05 -1.0337e+04 -3.1941e+04
2.5090e+01 -1.1598e+05 -7.5627e+03 -6.3600e+03
2.5100e+01 -1.1612e+05  6.2851e+02  1.6503e+04
2.5110e+01 -1.0974e+05  1.4650e+04  3.7516e+04
2.5120e+01 -9.8020e+04  3.3166e+04  5.9084e+04
2.5130e+01 -8.3781e+04  5.2917e+04  8.3581e+04
2.5140e+01 -6.9488e+04  6.9110e+04  1.1355e+05
2.5150e+01 -5.5844e+04  7.7786e+04  1.4899e+05
2.5160e+01 -4.2497e+04  7.8753e+04  1.8586e+05
2.5170e+01 -2.9598e+04  7.4476e+04  2.1911e+05
2.5180e+01 -1.8372e+04  6.7018e+04  2.4562e+05
2.5190e+01 -9.8284e+03  5.7556e+04  2.6497e+05
2.5200e+01 -3.6748e+03  4.6434e+04  2.7877e+05
2.5210e+01  8.5352e+02  3.3376e+04  2.8944e+05
2.5220e+01  3.9368e+03  1.8111e+04  2.9898e+05
2.5230e+01  5.1166e+03  7.3296e+02  3.0727e+05
2.5240e+01  4.3996e+03 -1.8013e+04  3.1150e+05
2.5250e+01  3.5852e+03 -3.7172e+04  3.0804e+05
2.5260e+01  6.1337e+03 -5.7120e+04  2.9580e+05
2.5270e+01  1.5700e+04 -7.9087e+04  2.7864e+05
2.5280e+01  3.3996e+04 -1.0318e+05  2.6277e+05
2.5290e+01  5.9539e+04 -1.2851e+05  2.5366e+05
2.5300e+01  8.8211e+04 -1.5416e+05  2.5327e+05
2.5310e+01  1.1411e+05 -1.7875e+05  2.5905e+05
2.5320e+01  1.3066e+05 -1.9970e+05  2.6588e+05
2.5330e+01  1.3281e+05 -2.1482e+05  2.6783e+05
2.5340e+01  1.1926e+05 -2.2211e+05  2.6086e+05
2.5350e+01  9.2939e+04 -2.1898e+05  2.4340e+05
2.5360e+01  6.0080e+04 -2.0458e+05  2.1614e+05
2.5370e+01  2.7775e+04 -1.8071e+05  1.8234e+05
2.5380e+01  6.6362e+02 -1.5213e+05  1.4771e+05
2.5390e+01 -1.9985e+04 -1.2484e+05  1.1889e+05
2.5400e+01 -3.5327e+04 -1.0250e+05  9.9648e+04
2.5410e+01 -4.7015e+04 -8.5969e+04  8.9854e+04
2.5420e+01 -5.5132e+04 -7.5436e+04  8.7537e+04
2.5430e+01 -5.8779e+04 -7.1299e+04  9.0596e+04
2.5440e+01 -5.8093e+04 -7.3684e+04  9.6529e+04
2.5450e+01 -5.4718e+04 -8.1799e+04  1.0222e+05
2.5460e+01 -5.0651e+04 -9.3397e+04  1.0594e+05
2.5470e+01 -4.6249e+04 -1.0534e+05  1.0828e+05
2.5480e+01 -3.9245e+04 -1.1456e+05  1.1045e+05
2.5490e+01 -2.5787e+04 -1.1858e+05  1.1265e+05
2.5500e+01 -2.9044e+03 -1.1694e+05  1.1439e+05
2.5510e+01  2.9383e+04 -1.1209e+05  1.1597e+05
2.5520e+01  6.7495e+04 -1.0818e+05  1.1874e+05
2.5530e+01  1.0475e+05 -1.0780e+05  1.2345e+05
2.5540e+01  1.3373e+05 -1.0999e+05  1.3038e+05
2.5550e+01  1.4958e+05 -1.1157e+05  1.3958e+05
2.5560e+01  1.5182e+05 -1.0900e+05  1.4938e+05
2.5570e+01  1.4399e+05 -9.9482e+04  1.5640e+05
2.5580e+01  1.3109e+05 -8.3014e+04  1.5735e+05
2.5590e+01  1.1727e+05 -6.2684e+04  1.5202e+05
2.5600e+01  1.0531e+05 -4.2362e+04  1.4416e+05
2.5610e+01  9.6445e+04 -2.4309e+04  1.3821e+05
2.5620e+01  9.0251e+04 -7.4156e+03  1.3551e+05
2.5630e+01  8.5851e+04  1.3015e+04  1.3347e+05
2.5640e+01  8.3138e+04  4.3184e+04  1.2702e+05
2.5650e+01  8.3269e+04  8.7682e+04  1.1162e+05
2.5660e+01  8.8539e+04  1.4590e+05  8.6901e+04
2.5670e+01  1.0065e+05  2.1187e+05  5.7285e+04
2.5680e+01  1.1879e+05  2.7760e+05  2.8727e+04
2.5690e+01  1.3956e+05  3.3550e+05  4.3660e+03
2.5700e+01  1.5912e+05  3.7920e+05 -1.7127e+04
2.5710e+01  1.7449e+05  4.0363e+05 -4.0029e+04
2.5720e+01  1.8395e+05  4.0681e+05 -6.7350e+04
2.5730e+01  1.8806e+05  3.9165e+05 -9.7004e+04
2.5740e+01  1.8959e+05  3.6439e+05 -1.2236e+05
2.5750e+01  1.9233e+05  3.3144e+05 -1.3684e+05
2.5760e+01  1.9904e+05  2.9814e+05 -1.3758e+05
2.5770e+01  2.0906e+05  2.6896e+05 -1.2638e+05
2.5780e+01  2.1827e+05  2.4632e+05 -1.0877e+05
2.5790e+01  2.2161e+05  2.2962e+05 -9.1201e+04
2.5800e+01  2.1546e+05  2.1679e+05 -7.8950e+04
2.5810e+01  1.9875e+05  2.0665e+05 -7.4274e+04
2.5820e+01  1.7379e+05  1.9972e+05 -7.5897e+04
2.5830e+01  1.4581e+05  1.9798e+05 -8.0192e+04
2.5840e+01  1.1980e+05  2.0420e+05 -8.3433e+04
2.5850e+01  9.7630e+04  2.1951e+05 -8.4889e+04
2.5860e+01  7.7867e+04  2.4271e+05 -8.5610e+04
2.5870e+01  5.7928e+04  2.7059e+05 -8.5941e+04
2.5880e+01  3.6123e+04  2.9809e+05 -8.6155e+04
2.5890e+01  1.2645e+04  3.1997e+05 -8.6550e+04
2.5900e+01 -1.0165e+04  3.3158e+05 -8.6318e+04
2.5910e+01 -2.9545e+04  3.3005e+05 -8.4657e+04
2.5920e+01 -4.4699e+04  3.1444e+05 -8.1746e+04
2.5930e+01 -5.7523e+04  2.8536e+05 -7.7328e+04
2.5940e+01 -7.1296e+04  2.4586e+05 -7.0922e+04
2.5950e+01 -8.7915e+04  2.0159e+05 -6.2573e+04
2.5960e+01 -1.0591e+05  1.5844e+05 -5.3463e+04
2.5970e+01 -1.2124e+05  1.2020e+05 -4.5328e+04
2.5980e+01 -1.3018e+05  8.8078e+04 -3.8375e+04
2.5990e+01 -1.3179e+05  6.1515e+04 -3.1974e+04
2.6000e+01 -1.2806e+05  4.0397e+04 -2.6486e+04
2.6010e+01 -1.2231e+05  2.5865e+04 -2.3837e+04
2.6020e+01 -1.1765e+05  1.9101e+04 -2.5818e+04
2.6030e+01 -1.1534e+05  1.9522e+04 -3.2355e+04
2.6040e+01 -1.1441e+05  2.3933e+04 -4.2164e+04
2.6050e+01 -1.1388e+05  2.8116e+04 -5.3150e+04
2.6060e+01 -1.1477e+05  2.8265e+04 -6.2998e+04
2.6070e+01 -1.1924e+05  2.2242e+04 -6.9930e+04
2.6080e+01 -1.2836e+05  1.0939e+04 -7.2511e+04
2.6090e+01 -1.4124e+05 -2.7073e+03 -6.9398e+04
2.6100e+01 -1.5570e+05 -1.5611e+04 -5.9881e+04
2.6110e+01 -1.6837e+05 -2.5380e+04 -4.3932e+04
2.6120e+01 -1.7542e+05 -3.0617e+04 -2.2477e+04
2.6130e+01 -1.7455e+05 -3.2083e+04  7.8900e+02
2.6140e+01 -1.6616e+05 -3.3013e+04  2.0492e+04
2.6150e+01 -1.5221e+05 -3.6687e+04  3.3240e+04
2.6160e+01 -1.3449e+05 -4.4050e+04  3.9241e+04
2.6170e+01 -1.1464e+05 -5.3774e+04  4.1414e+04
2.6180e+01 -9.5427e+04 -6.4204e+04  4.3686e+04
2.6190e+01 -8.0565e+04 -7.4661e+04  4.7944e+04
2.6200e+01 -7.2604e+04 -8.4353e+04  5.1902e+04
2.6210e+01 -7.1441e+04 -9.1712e+04  5.1407e+04
2.6220e+01 -7.5066e+04 -9.6955e+04  4.4073e+04
2.6230e+01 -8.1367e+04 -1.0318e+05  3.1446e+04
2.6240e+01 -8.8516e+04 -1.1379e+05  1.7769e+04
2.6250e+01 -9.3649e+04 -1.3028e+05  6.9690e+03
2.6260e+01 -9.2772e+04 -1.5146e+05  1.2320e+03
2.6270e+01 -8.3501e+04 -1.7441e+05  5.1200e+02
2.6280e+01 -6.6817e+04 -1.9522e+05  2.1350e+03
2.6290e+01 -4.5857e+04 -2.0895e+05  1.8060e+03
2.6300e+01 -2.3754e+04 -2.1033e+05 -2.8440e+03
2.6310e+01 -2.1622e+03 -1.9613e+05 -1.0415e+04
2.6320e+01  1.8804e+04 -1.6746e+05 -1.6659e+04
2.6330e+01  3.9161e+04 -1.2974e+05 -1.6354e+04
2.6340e+01  5.7611e+04 -9.1381e+04 -6.7660e+03
2.6350e+01  7.1337e+04 -6.0114e+04  9.3400e+03
2.6360e+01  7.7666e+04 -3.9417e+04  2.5016e+04
2.6370e+01  7.5900e+04 -2.8288e+04  3.4339e+04
2.6380e+01  6.7287e+04 -2.3405e+04  3.5176e+04
2.6390e+01  5.4405e+04 -2.2253e+04  2.8901e+04
2.6400e+01  4.0842e+04 -2.3300e+04  2.0374e+04
2.6410e+01  3.0138e+04 -2.5333e+04  1.6018e+04
2.6420e+01  2.4898e+04 -2.7926e+04  1.8825e+04
2.6430e+01  2.6690e+04 -3.0812e+04  2.5856e+04
2.6440e+01  3.5306e+04 -3.3602e+04  3.0794e+04
2.6450e+01  4.7653e+04 -3.5422e+04  2.7673e+04
2.6460e+01  5.9522e+04 -3.5215e+04  1.4636e+04
2.6470e+01  6.8900e+04 -3.2714e+04 -4.0810e+03
2.6480e+01  7.6338e+04 -2.8873e+04 -2.1223e+04
2.6490e+01  8.3632e+04 -2.5359e+04 -3.1699e+04
2.6500e+01  9.2333e+04 -2.2839e+04 -3.4194e+04
2.6510e+01  1.0201e+05 -2.0714e+04 -2.9082e+04
2.6520e+01  1.0955e+05 -1.8512e+04 -1.7200e+04
2.6530e+01  1.1118e+05 -1.6436e+04 -5.0800e+02
2.6540e+01  1.0613e+05 -1.4482e+04  1.7786e+04
2.6550e+01  9.7618e+04 -1.1135e+04  3.5205e+04
2.6560e+01  9.0295e+04 -3.8979e+03  5.2008e+04
2.6570e+01  8.6850e+04  7.7344e+03  6.9930e+04
2.6580e+01  8.6528e+04  2.1166e+04  8.9816e+04
2.6590e+01  8.6413e+04  3.2805e+04  1.1022e+05
2.6600e+01  8.4335e+04  3.9959e+04  1.2814e+05
2.6610e+01  8.1217e+04  4.1458e+04  1.4156e+05
2.6620e+01  7.9813e+04  3.7336e+04  1.5057e+05
2.6630e+01  8.1816e+04  2.8175e+04  1.5602e+05
2.6640e+01  8.7117e+04  1.4892e+04  1.5860e+05
2.6650e+01  9.4622e+04 -4.7711e+02  1.5842e+05
2.6660e+01  1.0355e+05 -1.4617e+04  1.5370e+05
2.6670e+01  1.1338e+05 -2.4323e+04  1.4124e+05
2.6680e+01  1.2253e+05 -2.8162e+04  1.1833e+05
2.6690e+01  1.2838e+05 -2.7138e+04  8.4592e+04
2.6700e+01  1.2807e+05 -2.4390e+04  4.2681e+04
2.6710e+01  1.2025e+05 -2.3770e+04 -2.3570e+03
2.6720e+01  1.0625e+05 -2.7782e+04 -4.4531e+04
2.6730e+01  8.9025e+04 -3.6781e+04 -7.9611e+04
2.6740e+01  7.1888e+04 -4.8470e+04 -1.0586e+05
2.6750e+01  5.7043e+04 -5.9015e+04 -1.2388e+05
2.6760e+01  4.5185e+04 -6.5065e+04 -1.3517e+05
2.6770e+01  3.5975e+04 -6.4724e+04 -1.3974e+05
2.6780e+01  2.8026e+04 -5.8484e+04 -1.3651e+05
2.6790e+01  1.9785e+04 -4.8357e+04 -1.2544e+05
2.6800e+01  1.0364e+04 -3.6318e+04 -1.0862e+05
2.6810e+01 -3.1175e+02 -2.2653e+04 -8.9492e+04
2.6820e+01 -1.2362e+04 -5.9690e+03 -7.1088e+04
2.6830e+01 -2.5943e+04  1.3653e+04 -5.5406e+04
2.6840e+01 -4.0160e+04  3.4229e+04 -4.3270e+04
2.6850e+01 -5.3280e+04  5.4237e+04 -3.3557e+04
2.6860e+01 -6.4108e+04  7.3472e+04 -2.3898e+04
2.6870e+01 -7.3378e+04  9.2314e+04 -1.1928e+04
2.6880e+01 -8.3413e+04  1.1034e+05  3.4000e+03
2.6890e+01 -9.6308e+04  1.2533e+05  2.0463e+04
2.6900e+01 -1.1152e+05  1.3483e+05  3.6302e+04
2.6910e+01 -1.2583e+05  1.3780e+05  4.8163e+04
2.6920e+01 -1.3570e+05  1.3412e+05  5.3750e+04
2.6930e+01 -1.3912e+05  1.2454e+05  5.1087e+04
2.6940e+01 -1.3683e+05  1.1084e+05  3.9808e+04
2.6950e+01 -1.3124e+05  9.5272e+04  2.2402e+04
2.6960e+01 -1.2475e+05  8.0774e+04  2.9810e+03
2.6970e+01 -1.1849e+05  7.0886e+04 -1.4496e+04
2.6980e+01 -1.1203e+05  6.8806e+04 -2.8081e+04
2.6990e+01 -1.0442e+05  7.5618e+04 -3.8040e+04
2.7000e+01 -9.4974e+04  8.9127e+04 -4.5265e+04
2.7010e+01 -8.3713e+04  1.0499e+05 -5.0470e+04
2.7020e+01 -7.1290e+04  1.1866e+05 -5.4492e+04
2.7030e+01 -5.9145e+04  1.2702e+05 -5.8907e+04
2.7040e+01 -4.8547e+04  1.2861e+05 -6.4387e+04
2.7050e+01 -4.0450e+04  1.2280e+05 -6.9692e+04
2.7060e+01 -3.6135e+04  1.0934e+05 -7.3054e+04
2.7070e+01 -3.6475e+04  8.8638e+04 -7.2776e+04
2.7080e+01 -4.1501e+04  6.2797e+04 -6.8008e+04
2.7090e+01 -5.0266e+04  3.6901e+04 -5.8749e+04
2.7100e+01 -6.0810e+04  1.7404e+04 -4.5903e+04
2.7110e+01 -7.0783e+04  8.5042e+03 -3.1968e+04
2.7120e+01 -7.8955e+04  1.1328e+04 -2.0240e+04
2.7130e+01 -8.5924e+04  2.4466e+04 -1.3658e+04
2.7140e+01 -9.2707e+04  4.4562e+04 -1.3467e+04
2.7150e+01 -9.9459e+04  6.7388e+04 -1.8899e+04
2.7160e+01 -1.0553e+05  8.8774e+04 -2.7991e+04
2.7170e+01 -1.1000e+05  1.0613e+05 -3.9030e+04
2.7180e+01 -1.1223e+05  1.1920e+05 -5.2175e+04
2.7190e+01 -1.1265e+05  1.2902e+05 -6.8989e+04
2.7200e+01 -1.1279e+05  1.3638e+05 -9.0813e+04
2.7210e+01 -1.1408e+05  1.4063e+05 -1.1721e+05
2.7220e+01 -1.1618e+05  1.4090e+05 -1.4512e+05
2.7230e+01 -1.1668e+05  1.3752e+05 -1.6952e+05
2.7240e+01 -1.1283e+05  1.3181e+05 -1.8576e+05
2.7250e+01 -1.0356e+05  1.2495e+05 -1.9240e+05
2.7260e+01 -9.0025e+04  1.1802e+05 -1.9201e+05
2.7270e+01 -7.5064e+04  1.1207e+05 -1.9014e+05
2.7280e+01 -6.1607e+04  1.0657e+05 -1.9265e+05
2.7290e+01 -5.0694e+04  9.9002e+04 -2.0258e+05
2.7300e+01 -4.0742e+04  8.6026e+04 -2.1866e+05
2.7310e+01 -2.8906e+04  6.5369e+04 -2.3618e+05
2.7320e+01 -1.2310e+04  3.6902e+04 -2.4953e+05
2.7330e+01  1.0863e+04  2.1475e+03 -2.5490e+05
2.7340e+01  3.9884e+04 -3.6550e+04 -2.5262e+05
2.7350e+01  7.1689e+04 -7.6210e+04 -2.4605e+05
2.7360e+01  1.0234e+05 -1.1260e+05 -2.3792e+05
2.7370e+01  1.2846e+05 -1.4082e+05 -2.2752e+05
2.7380e+01  1.4786e+05 -1.5721e+05 -2.1136e+05
2.7390e+01  1.5985e+05 -1.6013e+05 -1.8619e+05
2.7400e+01  1.6508e+05 -1.4954e+05 -1.5180e+05
2.7410e+01  1.6522e+05 -1.2699e+05 -1.1041e+05
2.7420e+01  1.6202e+05 -9.5775e+04 -6.4304e+04
2.7430e+01  1.5596e+05 -6.0295e+04 -1.6941e+04
2.7440e+01  1.4666e+05 -2.5143e+04  2.7326e+04
2.7450e+01  1.3394e+05  6.0178e+03  6.5307e+04
2.7460e+01  1.1877e+05  3.0169e+04  9.5308e+04
2.7470e+01  1.0335e+05  4.4628e+04  1.1730e+05
2.7480e+01  8.9863e+04  4.8166e+04  1.3259e+05
2.7490e+01  7.9019e+04  4.1784e+04  1.4277e+05
2.7500e+01  6.9912e+04  2.8100e+04  1.4833e+05
2.7510e+01  6.1334e+04  1.0241e+04  1.4907e+05
2.7520e+01  5.2281e+04 -8.3392e+03  1.4480e+05
2.7530e+01  4.1540e+04 -2.4663e+04  1.3535e+05
2.7540e+01  2.7500e+04 -3.7894e+04  1.2117e+05
2.7550e+01  8.9465e+03 -4.9654e+04  1.0514e+05
2.7560e+01 -1.3647e+04 -6.2931e+04  9.2054e+04
2.7570e+01 -3.7246e+04 -8.0040e+04  8.4812e+04
2.7580e+01 -5.6713e+04 -1.0100e+05  8.3301e+04
2.7590e+01 -6.7515e+04 -1.2406e+05  8.5263e+04
2.7600e+01 -6.7639e+04 -1.4671e+05  8.8559e+04
2.7610e+01 -5.6924e+04 -1.6671e+05  9.2853e+04
2.7620e+01 -3.5929e+04 -1.8267e+05  9.8841e+04
2.7630e+01 -6.1693e+03 -1.9364e+05  1.0722e+05
2.7640e+01  2.8321e+04 -1.9937e+05  1.1723e+05
2.7650e+01  6.1303e+04 -1.9994e+05  1.2678e+05
2.7660e+01  8.7068e+04 -1.9525e+05  1.3342e+05
2.7670e+01  1.0250e+05 -1.8582e+05  1.3564e+05
2.7680e+01  1.0783e+05 -1.7324e+05  1.3386e+05
2.7690e+01  1.0532e+05 -1.6001e+05  1.2967e+05
2.7700e+01  9.7499e+04 -1.4836e+05  1.2476e+05
2.7710e+01  8.7086e+04 -1.3945e+05  1.2015e+05
2.7720e+01  7.6821e+04 -1.3330e+05  1.1686e+05
2.7730e+01  6.8351e+04 -1.2905e+05  1.1730e+05
2.7740e+01  6.0827e+04 -1.2590e+05  1.2380e+05
2.7750e+01  5.1660e+04 -1.2340e+05  1.3636e+05
2.7760e+01  3.9387e+04 -1.2082e+05  1.5252e+05
2.7770e+01  2.5114e+04 -1.1763e+05  1.6848e+05
2.7780e+01  1.2109e+04 -1.1448e+05  1.8072e+05
2.7790e+01  4.2522e+03 -1.1373e+05  1.8624e+05
2.7800e+01  3.8144e+03 -1.1755e+05  1.8328e+05
2.7810e+01  1.0251e+04 -1.2529e+05  1.7269e+05
2.7820e+01  2.0967e+04 -1.3421e+05  1.5688e+05
2.7830e+01  3.2548e+04 -1.4115e+05  1.3717e+05
2.7840e+01  4.1539e+04 -1.4453e+05  1.1352e+05
2.7850e+01  4.4509e+04 -1.4488e+05  8.7239e+04
2.7860e+01  3.8569e+04 -1.4310e+05  6.2597e+04
2.7870e+01  2.2688e+04 -1.3959e+05  4.4722e+04
2.7880e+01 -1.7018e+03 -1.3439e+05  3.6659e+04
2.7890e+01 -3.0865e+04 -1.2762e+05  3.8499e+04
2.7900e+01 -6.0401e+04 -1.1938e+05  4.7620e+04
2.7910e+01 -8.6361e+04 -1.1003e+05  6.0015e+04
2.7920e+01 -1.0581e+05 -1.0078e+05  7.3073e+04
2.7930e+01 -1.1732e+05 -9.2168e+04  8.5954e+04
2.7940e+01 -1.2042e+05 -8.2991e+04  9.7806e+04
2.7950e+01 -1.1572e+05 -7.0877e+04  1.0727e+05
2.7960e+01 -1.0484e+05 -5.4529e+04  1.1261e+05
2.7970e+01 -9.0123e+04 -3.4611e+04  1.1150e+05
2.7980e+01 -7.4327e+04 -1.2750e+04  1.0230e+05
2.7990e+01 -5.9518e+04  8.7830e+03  8.6460e+04
2.8000e+01 -4.6720e+04  2.7831e+04  6.8753e+04
2.8010e+01 -3.5455e+04  4.2665e+04  5.4790e+04
2.8020e+01 -2.3272e+04  5.1821e+04  4.8521e+04
2.8030e+01 -6.8257e+03  5.4653e+04  5.1301e+04
2.8040e+01  1.5678e+04  5.1189e+04  6.0982e+04
2.8050e+01  4.2762e+04  4.2045e+04  7.2219e+04
2.8060e+01  6.9904e+04  2.8803e+04  7.8919e+04
2.8070e+01  9.1326e+04  1.4111e+04  7.7152e+04
2.8080e+01  1.0280e+05  1.2387e+03  6.7196e+04
2.8090e+01  1.0385e+05 -7.0871e+03  5.3181e+04
2.8100e+01  9.8081e+04 -9.3342e+03  4.0610e+04
2.8110e+01  9.0492e+04 -4.7793e+03  3.2825e+04
2.8120e+01  8.4256e+04  6.4726e+03  2.8546e+04
2.8130e+01  7.9145e+04  2.3045e+04  2.2706e+04
2.8140e+01  7.2038e+04  4.2846e+04  1.0078e+04
2.8150e+01  5.9694e+04  6.4011e+04 -1.1002e+04
2.8160e+01  4.1378e+04  8.5135e+04 -3.6980e+04
2.8170e+01  1.8673e+04  1.0523e+05 -6.1259e+04
2.8180e+01 -6.0165e+03  1.2382e+05 -7.7764e+04
2.8190e+01 -3.0351e+04  1.4029e+05 -8.2670e+04
2.8200e+01 -5.2453e+04  1.5322e+05 -7.6238e+04
2.8210e+01 -7.0416e+04  1.6087e+05 -6.2743e+04
2.8220e+01 -8.2453e+04  1.6202e+05 -4.7533e+04
2.8230e+01 -8.7916e+04  1.5628e+05 -3.4539e+04
2.8240e+01 -8.7265e+04  1.4384e+05 -2.5219e+04
2.8250e+01 -8.1049e+04  1.2535e+05 -1.8843e+04
2.8260e+01 -6.9222e+04  1.0214e+05 -1.3771e+04
2.8270e+01 -5.2341e+04  7.5707e+04 -8.8560e+03
2.8280e+01 -3.2523e+04  4.7800e+04 -3.9620e+03
2.8290e+01 -1.2813e+04  2.1293e+04 -1.0000e+02
2.8300e+01  3.7093e+03  2.8477e+02  4.0500e+02
2.8310e+01  1.4970e+04 -1.1114e+04 -4.2710e+03
2.8320e+01  2.0286e+04 -1.0467e+04 -1.3515e+04
2.8330e+01  2.0437e+04  1.2724e+03 -2.4638e+04
2.8340e+01  1.7315e+04  1.9779e+04 -3.3890e+04
2.8350e+01  1.2582e+04  3.9471e+04 -3.8343e+04
2.8360e+01  6.6020e+03  5.6305e+04 -3.7259e+04
2.8370e+01 -1.1874e+03  6.9596e+04 -3.2276e+04
2.8380e+01 -1.1594e+04  8.1648e+04 -2.6670e+04
2.8390e+01 -2.5435e+04  9.5448e+04 -2.3529e+04
2.8400e+01 -4.2527e+04  1.1188e+05 -2.4508e+04
2.8410e+01 -6.0701e+04  1.2907e+05 -2.9456e+04
2.8420e+01 -7.5786e+04  1.4367e+05 -3.7277e+04
2.8430e+01 -8.3232e+04  1.5198e+05 -4.7612e+04
2.8440e+01 -8.0290e+04  1.5083e+05 -6.1584e+04
2.8450e+01 -6.7159e+04  1.3813e+05 -8.0916e+04
2.8460e+01 -4.6895e+04  1.1379e+05 -1.0639e+05
2.8470e+01 -2.3461e+04  8.0616e+04 -1.3678e+05
2.8480e+01  3.4126e+01  4.4080e+04 -1.6892e+05
2.8490e+01  2.2084e+04  1.0906e+04 -1.9828e+05
2.8500e+01  4.2761e+04 -1.2578e+04 -2.2038e+05
2.8510e+01  6.2503e+04 -2.2385e+04 -2.3323e+05
2.8520e+01  8.1569e+04 -1.8665e+04 -2.3763e+05
2.8530e+01  9.9570e+04 -5.6972e+03 -2.3581e+05
2.8540e+01  1.1442e+05  1.0388e+04 -2.2961e+05
2.8550e+01  1.2305e+05  2.3982e+04 -2.1940e+05
2.8560e+01  1.2365e+05  3.1489e+04 -2.0445e+05
2.8570e+01  1.1735e+05  3.2223e+04 -1.8392e+05
2.8580e+01  1.0794e+05  2.8789e+04 -1.5867e+05
2.8590e+01  1.0005e+05  2.5533e+04 -1.3214e+05
2.8600e+01  9.7062e+04  2.6256e+04 -1.0888e+05
2.8610e+01  9.8581e+04  3.2716e+04 -9.3187e+04
2.8620e+01  1.0069e+05  4.3840e+04 -8.8407e+04
2.8630e+01  9.8595e+04  5.6762e+04 -9.5224e+04
2.8640e+01  8.9382e+04  6.7996e+04 -1.1071e+05
2.8650e+01  7.3600e+04  7.4074e+04 -1.2958e+05
2.8660e+01  5.5403e+04  7.3123e+04 -1.4584e+05
2.8670e+01  4.1183e+04  6.5470e+04 -1.5567e+05
2.8680e+01  3.6717e+04  5.2867e+04 -1.5851e+05
2.8690e+01  4.4115e+04  3.7724e+04 -1.5637e+05
2.8700e+01  6.1028e+04  2.2368e+04 -1.5238e+05
2.8710e+01  8.2094e+04  8.8052e+03 -1.4865e+05
2.8720e+01  1.0158e+05 -2.2942e+03 -1.4640e+05
2.8730e+01  1.1579e+05 -1.1856e+04 -1.4659e+05
2.8740e+01  1.2373e+05 -2.1396e+04 -1.4963e+05
2.8750e+01  1.2626e+05 -3.2212e+04 -1.5479e+05
2.8760e+01  1.2512e+05 -4.4391e+04 -1.6086e+05
2.8770e+01  1.2222e+05 -5.7331e+04 -1.6704e+05
2.8780e+01  1.1847e+05 -6.9689e+04 -1.7254e+05
2.8790e+01  1.1336e+05 -7.9620e+04 -1.7559e+05
2.8800e+01  1.0608e+05 -8.5532e+04 -1.7409e+05
2.8810e+01  9.6348e+04 -8.6184e+04 -1.6810e+05
2.8820e+01  8.4498e+04 -8.1631e+04 -1.6042e+05
2.8830e+01  7.0530e+04 -7.3046e+04 -1.5562e+05
2.8840e+01  5.3877e+04 -6.2301e+04 -1.5778e+05
2.8850e+01  3.4180e+04 -5.1765e+04 -1.6773e+05
2.8860e+01  1.2708e+04 -4.3479e+04 -1.8182e+05
2.8870e+01 -7.3001e+03 -3.8758e+04 -1.9320e+05
2.8880e+01 -2.1929e+04 -3.7682e+04 -1.9412e+05
2.8890e+01 -2.8524e+04 -3.9423e+04 -1.7807e+05
2.8900e+01 -2.7180e+04 -4.3290e+04 -1.4356e+05
2.8910e+01 -2.0610e+04 -4.8557e+04 -9.5800e+04
2.8920e+01 -1.3040e+04 -5.3722e+04 -4.4657e+04
2.8930e+01 -8.6970e+03 -5.6299e+04 -7.0000e+01
2.8940e+01 -1.0146e+04 -5.3487e+04  3.1726e+04
2.8950e+01 -1.7146e+04 -4.3416e+04  4.9401e+04
2.8960e+01 -2.7230e+04 -2.6384e+04  5.5989e+04
2.8970e+01 -3.7972e+04 -5.1536e+03  5.6745e+04
2.8980e+01 -4.8135e+04  1.6439e+04  5.6830e+04
2.8990e+01 -5.7653e+04  3.4854e+04  5.9671e+04
2.9000e+01 -6.6985e+04  4.7134e+04  6.6441e+04
2.9010e+01 -7.6015e+04  5.1623e+04  7.6221e+04
2.9020e+01 -8.4365e+04  4.9268e+04  8.6633e+04
2.9030e+01 -9.1583e+04  4.2979e+04  9.5087e+04
2.9040e+01 -9.7005e+04  3.6348e+04  9.9847e+04
2.9050e+01 -1.0013e+05  3.2919e+04  9.9981e+04
2.9060e+01 -1.0101e+05  3.4963e+04  9.5092e+04
2.9070e+01 -1.0046e+05  4.3144e+04  8.6652e+04
2.9080e+01 -9.9286e+04  5.6717e+04  7.8248e+04
2.9090e+01 -9.7734e+04  7.3551e+04  7.4326e+04
2.9100e+01 -9.5762e+04  9.0450e+04  7.8324e+04
2.9110e+01 -9.3611e+04  1.0387e+05  9.1025e+04
2.9120e+01 -9.1668e+04  1.1124e+05  1.1033e+05
2.9130e+01 -8.9546e+04  1.1212e+05  1.3158e+05
2.9140e+01 -8.6585e+04  1.0870e+05  1.4935e+05
2.9150e+01 -8.2260e+04  1.0396e+05  1.6006e+05
2.9160e+01 -7.6020e+04  9.9259e+04  1.6392e+05
