stlo:  120.6328
stla:   22.6119
stel:    139.00
     T           E           N           Z
 2.4150e+01  2.0415e+04 -6.9839e+04 -1.1758e+05
 2.4160e+01  2.6069e+04 -4.7687e+04 -1.1134e+05
 2.4170e+01  3.2888e+04 -1.7623e+04 -9.6900e+04
 2.4180e+01  4.5611e+04  1.4235e+04 -8.2423e+04
 2.4190e+01  6.7940e+04  3.9924e+04 -7.8472e+04
 2.4200e+01  9.9245e+04  5.3710e+04 -9.1664e+04
 2.4210e+01  1.3534e+05  5.4065e+04 -1.2076e+05
 2.4220e+01  1.7251e+05  4.3563e+04 -1.5688e+05
 2.4230e+01  2.0870e+05  2.7256e+04 -1.8652e+05
 2.4240e+01  2.4128e+05  9.3840e+03 -1.9694e+05
 2.4250e+01  2.6569e+05 -8.4570e+03 -1.8355e+05
 2.4260e+01  2.7790e+05 -2.6526e+04 -1.5230e+05
 2.4270e+01  2.7799e+05 -4.5826e+04 -1.1470e+05
 2.4280e+01  2.6969e+05 -6.5949e+04 -8.0968e+04
 2.4290e+01  2.5651e+05 -8.3481e+04 -5.5982e+04
 2.4300e+01  2.3977e+05 -9.4356e+04 -3.9462e+04
 2.4310e+01  2.1943e+05 -9.6657e+04 -2.7712e+04
 2.4320e+01  1.9462e+05 -9.0170e+04 -1.4952e+04
 2.4330e+01  1.6309e+05 -7.5485e+04  3.6390e+03
 2.4340e+01  1.2332e+05 -5.5118e+04  2.7266e+04
 2.4350e+01  7.6968e+04 -3.3385e+04  4.8421e+04
 2.4360e+01  2.9027e+04 -1.4115e+04  5.7056e+04
 2.4370e+01 -1.3550e+04  9.4300e+02  4.6696e+04
 2.4380e+01 -4.5425e+04  1.2150e+04  1.9364e+04
 2.4390e+01 -6.6696e+04  2.1225e+04 -1.4714e+04
 2.4400e+01 -8.1647e+04  2.9489e+04 -4.2077e+04
 2.4410e+01 -9.4255e+04  3.5962e+04 -5.0991e+04
 2.4420e+01 -1.0590e+05  3.8162e+04 -3.5141e+04
 2.4430e+01 -1.1472e+05  3.4720e+04  3.9580e+03
 2.4440e+01 -1.1734e+05  2.7005e+04  5.7567e+04
 2.4450e+01 -1.1267e+05  1.9236e+04  1.1291e+05
 2.4460e+01 -1.0322e+05  1.6511e+04  1.5805e+05
 2.4470e+01 -9.3099e+04  2.1894e+04  1.8740e+05
 2.4480e+01 -8.5173e+04  3.5193e+04  2.0314e+05
 2.4490e+01 -7.9639e+04  5.3367e+04  2.1159e+05
 2.4500e+01 -7.4988e+04  7.1952e+04  2.1874e+05
 2.4510e+01 -7.0230e+04  8.7363e+04  2.2952e+05
 2.4520e+01 -6.7329e+04  9.8347e+04  2.4798e+05
 2.4530e+01 -7.0280e+04  1.0519e+05  2.7512e+05
 2.4540e+01 -8.0821e+04  1.0866e+05  3.0818e+05
 2.4550e+01 -9.6673e+04  1.0976e+05  3.4164e+05
 2.4560e+01 -1.1311e+05  1.0890e+05  3.6898e+05
 2.4570e+01 -1.2602e+05  1.0565e+05  3.8509e+05
 2.4580e+01 -1.3448e+05  9.9281e+04  3.8701e+05
 2.4590e+01 -1.3892e+05  8.9159e+04  3.7332e+05
 2.4600e+01 -1.3876e+05  7.5790e+04  3.4547e+05
 2.4610e+01 -1.3257e+05  6.2051e+04  3.0881e+05
 2.4620e+01 -1.1905e+05  5.2432e+04  2.6993e+05
 2.4630e+01 -9.8513e+04  5.0206e+04  2.3335e+05
 2.4640e+01 -7.2515e+04  5.4941e+04  2.0167e+05
 2.4650e+01 -4.2982e+04  6.3035e+04  1.7726e+05
 2.4660e+01 -1.2817e+04  6.9850e+04  1.6084e+05
 2.4670e+01  1.4800e+04  7.1550e+04  1.4965e+05
 2.4680e+01  3.8349e+04  6.6078e+04  1.3776e+05
 2.4690e+01  5.8930e+04  5.3186e+04  1.1970e+05
 2.4700e+01  7.9502e+04  3.4995e+04  9.4863e+04
 2.4710e+01  1.0148e+05  1.5072e+04  6.7084e+04
 2.4720e+01  1.2156e+05 -3.0840e+03  3.9954e+04
 2.4730e+01  1.3341e+05 -1.6620e+04  1.2567e+04
 2.4740e+01  1.3249e+05 -2.4802e+04 -1.9850e+04
 2.4750e+01  1.1848e+05 -2.9648e+04 -6.1089e+04
 2.4760e+01  9.3828e+04 -3.4665e+04 -1.0977e+05
 2.4770e+01  6.1763e+04 -4.2122e+04 -1.5957e+05
 2.4780e+01  2.6204e+04 -5.1558e+04 -2.0204e+05
 2.4790e+01 -7.9050e+03 -6.0722e+04 -2.2971e+05
 2.4800e+01 -3.6109e+04 -6.7497e+04 -2.4001e+05
 2.4810e+01 -5.5532e+04 -7.1798e+04 -2.3697e+05
 2.4820e+01 -6.5489e+04 -7.5662e+04 -2.2910e+05
 2.4830e+01 -6.7961e+04 -8.1734e+04 -2.2446e+05
 2.4840e+01 -6.6707e+04 -9.1506e+04 -2.2585e+05
 2.4850e+01 -6.5785e+04 -1.0498e+05 -2.3075e+05
 2.4860e+01 -6.6771e+04 -1.2123e+05 -2.3536e+05
 2.4870e+01 -6.7232e+04 -1.3815e+05 -2.3818e+05
 2.4880e+01 -6.2344e+04 -1.5282e+05 -2.3964e+05
 2.4890e+01 -4.8613e+04 -1.6331e+05 -2.4096e+05
 2.4900e+01 -2.7673e+04 -1.7000e+05 -2.4418e+05
 2.4910e+01 -5.3230e+03 -1.7478e+05 -2.5224e+05
 2.4920e+01  1.2927e+04 -1.7829e+05 -2.6802e+05
 2.4930e+01  2.5769e+04 -1.7824e+05 -2.9212e+05
 2.4940e+01  3.6066e+04 -1.7158e+05 -3.2061e+05
 2.4950e+01  4.6443e+04 -1.5846e+05 -3.4578e+05
 2.4960e+01  5.6862e+04 -1.4318e+05 -3.5933e+05
 2.4970e+01  6.4923e+04 -1.3036e+05 -3.5591e+05
 2.4980e+01  6.7701e+04 -1.2146e+05 -3.3573e+05
 2.4990e+01  6.4519e+04 -1.1446e+05 -3.0330e+05
 2.5000e+01  5.6704e+04 -1.0635e+05 -2.6460e+05
 2.5010e+01  4.6245e+04 -9.6654e+04 -2.2466e+05
 2.5020e+01  3.4980e+04 -8.7972e+04 -1.8693e+05
 2.5030e+01  2.3868e+04 -8.3038e+04 -1.5426e+05
 2.5040e+01  1.4285e+04 -8.2636e+04 -1.2762e+05
 2.5050e+01  7.8700e+03 -8.6237e+04 -1.0503e+05
 2.5060e+01  4.4950e+03 -9.3160e+04 -8.2745e+04
 2.5070e+01  3.0880e+03 -1.0219e+05 -5.8232e+04
 2.5080e+01  3.4490e+03 -1.1082e+05 -3.1941e+04
 2.5090e+01  6.8960e+03 -1.1602e+05 -6.3600e+03
 2.5100e+01  1.5041e+04 -1.1514e+05  1.6503e+04
 2.5110e+01  2.8162e+04 -1.0707e+05  3.7516e+04
 2.5120e+01  4.5080e+04 -9.3143e+04  5.9084e+04
 2.5130e+01  6.2910e+04 -7.6562e+04  8.3581e+04
 2.5140e+01  7.7203e+04 -6.0369e+04  1.1355e+05
 2.5150e+01  8.4118e+04 -4.5754e+04  1.4899e+05
 2.5160e+01  8.3420e+04 -3.2390e+04  1.8586e+05
 2.5170e+01  7.7575e+04 -2.0122e+04  2.1911e+05
 2.5180e+01  6.8781e+04 -9.9090e+03  2.4562e+05
 2.5190e+01  5.8331e+04 -2.6060e+03  2.6497e+05
 2.5200e+01  4.6531e+04  2.1190e+03  2.7877e+05
 2.5210e+01  3.3012e+04  4.9910e+03  2.8944e+05
 2.5220e+01  1.7482e+04  6.1550e+03  2.9898e+05
 2.5230e+01  9.2000e+01  5.1680e+03  3.0727e+05
 2.5240e+01 -1.8420e+04  2.1290e+03  3.1150e+05
 2.5250e+01 -3.7330e+04 -1.0580e+03  3.0804e+05
 2.5260e+01 -5.7440e+04 -1.0060e+03  2.9580e+05
 2.5270e+01 -8.0424e+04  5.7590e+03  2.7864e+05
 2.5280e+01 -1.0660e+05  2.0922e+04  2.6277e+05
 2.5290e+01 -1.3491e+05  4.3122e+04  2.5366e+05
 2.5300e+01 -1.6392e+05  6.8387e+04  2.5327e+05
 2.5310e+01 -1.9153e+05  9.1030e+04  2.5905e+05
 2.5320e+01 -2.1438e+05  1.0485e+05  2.6588e+05
 2.5330e+01 -2.2965e+05  1.0511e+05  2.6783e+05
 2.5340e+01 -2.3520e+05  9.0762e+04  2.6086e+05
 2.5350e+01 -2.2883e+05  6.5030e+04  2.4340e+05
 2.5360e+01 -2.1046e+05  3.4213e+04  2.1614e+05
 2.5370e+01 -1.8276e+05  5.1230e+03  1.8234e+05
 2.5380e+01 -1.5104e+05 -1.8231e+04  1.4771e+05
 2.5390e+01 -1.2139e+05 -3.5331e+04  1.1889e+05
 2.5400e+01 -9.7316e+04 -4.7780e+04  9.9648e+04
 2.5410e+01 -7.9466e+04 -5.7325e+04  8.9854e+04
 2.5420e+01 -6.8007e+04 -6.4072e+04  8.7537e+04
 2.5430e+01 -6.3449e+04 -6.7177e+04  9.0596e+04
 2.5440e+01 -6.5901e+04 -6.6792e+04  9.6529e+04
 2.5450e+01 -7.4372e+04 -6.4451e+04  1.0222e+05
 2.5460e+01 -8.6385e+04 -6.1855e+04  1.0594e+05
 2.5470e+01 -9.8785e+04 -5.8971e+04  1.0828e+05
 2.5480e+01 -1.0880e+05 -5.3165e+04  1.1045e+05
 2.5490e+01 -1.1446e+05 -4.0311e+04  1.1265e+05
 2.5500e+01 -1.1567e+05 -1.7401e+04  1.1439e+05
 2.5510e+01 -1.1487e+05  1.5238e+04  1.1597e+05
 2.5520e+01 -1.1572e+05  5.3541e+04  1.1874e+05
 2.5530e+01 -1.1997e+05  9.0553e+04  1.2345e+05
 2.5540e+01 -1.2574e+05  1.1904e+05  1.3038e+05
 2.5550e+01 -1.2928e+05  1.3457e+05  1.3958e+05
 2.5560e+01 -1.2701e+05  1.3711e+05  1.4938e+05
 2.5570e+01 -1.1659e+05  1.3052e+05  1.5640e+05
 2.5580e+01 -9.8648e+04  1.1977e+05  1.5735e+05
 2.5590e+01 -7.6760e+04  1.0858e+05  1.5202e+05
 2.5600e+01 -5.5109e+04  9.9233e+04  1.4416e+05
 2.5610e+01 -3.6096e+04  9.2680e+04  1.3821e+05
 2.5620e+01 -1.8564e+04  8.8632e+04  1.3551e+05
 2.5630e+01  2.2550e+03  8.6803e+04  1.3347e+05
 2.5640e+01  3.2527e+04  8.7856e+04  1.2702e+05
 2.5650e+01  7.6665e+04  9.3512e+04  1.1162e+05
 2.5660e+01  1.3378e+05  1.0597e+05  8.6901e+04
 2.5670e+01  1.9773e+05  1.2618e+05  5.7285e+04
 2.5680e+01  2.6070e+05  1.5234e+05  2.8727e+04
 2.5690e+01  3.1558e+05  1.8014e+05  4.3660e+03
 2.5700e+01  3.5651e+05  2.0497e+05 -1.7127e+04
 2.5710e+01  3.7884e+05  2.2326e+05 -4.0029e+04
 2.5720e+01  3.8082e+05  2.3304e+05 -6.7350e+04
 2.5730e+01  3.6527e+05  2.3523e+05 -9.7004e+04
 2.5740e+01  3.3803e+05  2.3337e+05 -1.2236e+05
 2.5750e+01  3.0500e+05  2.3199e+05 -1.3684e+05
 2.5760e+01  2.7112e+05  2.3452e+05 -1.3758e+05
 2.5770e+01  2.4092e+05  2.4084e+05 -1.2638e+05
 2.5780e+01  2.1731e+05  2.4716e+05 -1.0877e+05
 2.5790e+01  2.0033e+05  2.4841e+05 -9.1201e+04
 2.5800e+01  1.8836e+05  2.4071e+05 -7.8950e+04
 2.5810e+01  1.8037e+05  2.2287e+05 -7.4274e+04
 2.5820e+01  1.7660e+05  1.9724e+05 -7.5897e+04
 2.5830e+01  1.7834e+05  1.6926e+05 -8.0192e+04
 2.5840e+01  1.8774e+05  1.4423e+05 -8.3433e+04
 2.5850e+01  2.0569e+05  1.2413e+05 -8.4889e+04
 2.5860e+01  2.3116e+05  1.0740e+05 -8.5610e+04
 2.5870e+01  2.6130e+05  9.1077e+04 -8.5941e+04
 2.5880e+01  2.9130e+05  7.2855e+04 -8.6155e+04
 2.5890e+01  3.1592e+05  5.2275e+04 -8.6550e+04
 2.5900e+01  3.3028e+05  3.1084e+04 -8.6318e+04
 2.5910e+01  3.3116e+05  1.1663e+04 -8.4657e+04
 2.5920e+01  3.1756e+05 -5.3110e+03 -8.1746e+04
 2.5930e+01  2.9029e+05 -2.1647e+04 -7.7328e+04
 2.5940e+01  2.5281e+05 -4.0218e+04 -7.0922e+04
 2.5950e+01  2.1095e+05 -6.2204e+04 -6.2573e+04
 2.5960e+01  1.7036e+05 -8.5417e+04 -5.3463e+04
 2.5970e+01  1.3432e+05 -1.0538e+05 -4.5328e+04
 2.5980e+01  1.0356e+05 -1.1824e+05 -3.8375e+04
 2.5990e+01  7.7402e+04 -1.2313e+05 -3.1974e+04
 2.6000e+01  5.5984e+04 -1.2205e+05 -2.6486e+04
 2.6010e+01  4.0851e+04 -1.1815e+05 -2.3837e+04
 2.6020e+01  3.3561e+04 -1.1437e+05 -2.5818e+04
 2.6030e+01  3.3691e+04 -1.1202e+05 -3.2355e+04
 2.6040e+01  3.7953e+04 -1.1055e+05 -4.2164e+04
 2.6050e+01  4.2038e+04 -1.0951e+05 -5.3150e+04
 2.6060e+01  4.2296e+04 -1.1037e+05 -6.2998e+04
 2.6070e+01  3.6876e+04 -1.1556e+05 -6.9930e+04
 2.6080e+01  2.6792e+04 -1.2601e+05 -7.2511e+04
 2.6090e+01  1.4850e+04 -1.4048e+05 -6.9398e+04
 2.6100e+01  3.8420e+03 -1.5643e+05 -5.9881e+04
 2.6110e+01 -4.2780e+03 -1.7022e+05 -4.3932e+04
 2.6120e+01 -8.6000e+03 -1.7786e+05 -2.2477e+04
 2.6130e+01 -1.0162e+04 -1.7718e+05  7.8900e+02
 2.6140e+01 -1.2127e+04 -1.6897e+05  2.0492e+04
 2.6150e+01 -1.7504e+04 -1.5559e+05  3.3240e+04
 2.6160e+01 -2.7010e+04 -1.3892e+05  3.9241e+04
 2.6170e+01 -3.9124e+04 -1.2043e+05  4.1414e+04
 2.6180e+01 -5.1859e+04 -1.0266e+05  4.3686e+04
 2.6190e+01 -6.4080e+04 -8.9212e+04  4.7944e+04
 2.6200e+01 -7.4686e+04 -8.2516e+04  5.1902e+04
 2.6210e+01 -8.2132e+04 -8.2275e+04  5.1407e+04
 2.6220e+01 -8.6884e+04 -8.6523e+04  4.4073e+04
 2.6230e+01 -9.2282e+04 -9.3549e+04  3.1446e+04
 2.6240e+01 -1.0192e+05 -1.0196e+05  1.7769e+04
 2.6250e+01 -1.1764e+05 -1.0910e+05  6.9690e+03
 2.6260e+01 -1.3877e+05 -1.1086e+05  1.2320e+03
 2.6270e+01 -1.6269e+05 -1.0451e+05  5.1200e+02
 2.6280e+01 -1.8541e+05 -9.0539e+04  2.1350e+03
 2.6290e+01 -2.0164e+05 -7.1446e+04  1.8060e+03
 2.6300e+01 -2.0575e+05 -4.9685e+04 -2.8440e+03
 2.6310e+01 -1.9434e+05 -2.6497e+04 -1.0415e+04
 2.6320e+01 -1.6850e+05 -2.1340e+03 -1.6659e+04
 2.6330e+01 -1.3360e+05  2.2749e+04 -1.6354e+04
 2.6340e+01 -9.7827e+04  4.5819e+04 -6.7660e+03
 2.6350e+01 -6.8506e+04  6.3321e+04  9.3400e+03
 2.6360e+01 -4.8755e+04  7.2171e+04  2.5016e+04
 2.6370e+01 -3.7493e+04  7.1800e+04  3.4339e+04
 2.6380e+01 -3.1578e+04  6.3860e+04  3.5176e+04
 2.6390e+01 -2.8836e+04  5.1221e+04  2.8901e+04
 2.6400e+01 -2.8191e+04  3.7633e+04  2.0374e+04
 2.6410e+01 -2.8879e+04  2.6759e+04  1.6018e+04
 2.6420e+01 -3.0801e+04  2.1238e+04  1.8825e+04
 2.6430e+01 -3.3888e+04  2.2658e+04  2.5856e+04
 2.6440e+01 -3.7726e+04  3.0861e+04  3.0794e+04
 2.6450e+01 -4.1065e+04  4.2886e+04  2.7673e+04
 2.6460e+01 -4.2333e+04  5.4689e+04  1.4636e+04
 2.6470e+01 -4.1016e+04  6.4305e+04 -4.0810e+03
 2.6480e+01 -3.8128e+04  7.2162e+04 -2.1223e+04
 2.6490e+01 -3.5547e+04  7.9836e+04 -3.1699e+04
 2.6500e+01 -3.4127e+04  8.8783e+04 -3.4194e+04
 2.6510e+01 -3.3220e+04  9.8652e+04 -2.9082e+04
 2.6520e+01 -3.1970e+04  1.0640e+05 -1.7200e+04
 2.6530e+01 -3.0113e+04  1.0828e+05 -5.0800e+02
 2.6540e+01 -2.7547e+04  1.0351e+05  1.7786e+04
 2.6550e+01 -2.3169e+04  9.5480e+04  3.5205e+04
 2.6560e+01 -1.5079e+04  8.9112e+04  5.2008e+04
 2.6570e+01 -3.1090e+03  8.7138e+04  6.9930e+04
 2.6580e+01  1.0259e+04  8.8487e+04  8.9816e+04
 2.6590e+01  2.1822e+04  8.9817e+04  1.1022e+05
 2.6600e+01  2.9178e+04  8.8644e+04  1.2814e+05
 2.6610e+01  3.1053e+04  8.5736e+04  1.4156e+05
 2.6620e+01  2.7137e+04  8.3831e+04  1.5057e+05
 2.6630e+01  1.7799e+04  8.4681e+04  1.5602e+05
 2.6640e+01  3.9600e+03  8.8292e+04  1.5860e+05
 2.6650e+01 -1.2222e+04  9.3831e+04  1.5842e+05
 2.6660e+01 -2.7360e+04  1.0093e+05  1.5370e+05
 2.6670e+01 -3.8212e+04  1.0948e+05  1.4124e+05
 2.6680e+01 -4.3158e+04  1.1809e+05  1.1833e+05
 2.6690e+01 -4.2868e+04  1.2402e+05  8.4592e+04
 2.6700e+01 -4.0103e+04  1.2405e+05  4.2681e+04
 2.6710e+01 -3.8517e+04  1.1637e+05 -2.3570e+03
 2.6720e+01 -4.0760e+04  1.0198e+05 -4.4531e+04
 2.6730e+01 -4.7550e+04  8.3769e+04 -7.9611e+04
 2.6740e+01 -5.7021e+04  6.5314e+04 -1.0586e+05
 2.6750e+01 -6.5641e+04  4.9274e+04 -1.2388e+05
 2.6760e+01 -7.0172e+04  3.6757e+04 -1.3517e+05
 2.6770e+01 -6.8690e+04  2.7660e+04 -1.3974e+05
 2.6780e+01 -6.1511e+04  2.0548e+04 -1.3651e+05
 2.6790e+01 -5.0439e+04  1.3628e+04 -1.2544e+05
 2.6800e+01 -3.7324e+04  5.7740e+03 -1.0862e+05
 2.6810e+01 -2.2439e+04 -3.1220e+03 -8.9492e+04
 2.6820e+01 -4.3880e+03 -1.3007e+04 -7.1088e+04
 2.6830e+01  1.6769e+04 -2.4047e+04 -5.5406e+04
 2.6840e+01  3.8950e+04 -3.5599e+04 -4.3270e+04
 2.6850e+01  6.0433e+04 -4.6133e+04 -3.3557e+04
 2.6860e+01  8.0863e+04 -5.4489e+04 -2.3898e+04
 2.6870e+01  1.0071e+05 -6.1348e+04 -1.1928e+04
 2.6880e+01  1.1984e+05 -6.9068e+04  3.4000e+03
 2.6890e+01  1.3632e+05 -8.0001e+04  2.0463e+04
 2.6900e+01  1.4763e+05 -9.3913e+04  3.6302e+04
 2.6910e+01  1.5236e+05 -1.0775e+05  4.8163e+04
 2.6920e+01  1.4993e+05 -1.1800e+05  5.3750e+04
 2.6930e+01  1.4085e+05 -1.2258e+05  5.1087e+04
 2.6940e+01  1.2697e+05 -1.2201e+05  3.9808e+04
 2.6950e+01  1.1083e+05 -1.1840e+05  2.2402e+04
 2.6960e+01  9.5639e+04 -1.1376e+05  2.9810e+03
 2.6970e+01  8.5049e+04 -1.0877e+05 -1.4496e+04
 2.6980e+01  8.2184e+04 -1.0262e+05 -2.8081e+04
 2.6990e+01  8.7998e+04 -9.4220e+04 -3.8040e+04
 2.7000e+01  1.0023e+05 -8.3173e+04 -4.5265e+04
 2.7010e+01  1.1457e+05 -7.0030e+04 -5.0470e+04
 2.7020e+01  1.2659e+05 -5.6006e+04 -5.4492e+04
 2.7030e+01  1.3338e+05 -4.2916e+04 -5.8907e+04
 2.7040e+01  1.3364e+05 -3.2203e+04 -6.4387e+04
 2.7050e+01  1.2687e+05 -2.4890e+04 -6.9692e+04
 2.7060e+01  1.1298e+05 -2.2279e+04 -7.3054e+04
 2.7070e+01  9.2481e+04 -2.5187e+04 -7.2776e+04
 2.7080e+01  6.7464e+04 -3.3383e+04 -6.8008e+04
 2.7090e+01  4.2857e+04 -4.5295e+04 -5.8749e+04
 2.7100e+01  2.4820e+04 -5.8178e+04 -4.5903e+04
 2.7110e+01  1.7227e+04 -6.9179e+04 -3.1968e+04
 2.7120e+01  2.1044e+04 -7.6937e+04 -2.0240e+04
 2.7130e+01  3.4945e+04 -8.2221e+04 -1.3658e+04
 2.7140e+01  5.5728e+04 -8.6457e+04 -1.3467e+04
 2.7150e+01  7.9216e+04 -9.0322e+04 -1.8899e+04
 2.7160e+01  1.0119e+05 -9.3693e+04 -2.7991e+04
 2.7170e+01  1.1897e+05 -9.5967e+04 -3.9030e+04
 2.7180e+01  1.3221e+05 -9.6566e+04 -5.2175e+04
 2.7190e+01  1.4201e+05 -9.5761e+04 -6.8989e+04
 2.7200e+01  1.4933e+05 -9.4986e+04 -9.0813e+04
 2.7210e+01  1.5371e+05 -9.5740e+04 -1.1721e+05
 2.7220e+01  1.5424e+05 -9.7789e+04 -1.4512e+05
 2.7230e+01  1.5094e+05 -9.8702e+04 -1.6952e+05
 2.7240e+01  1.4480e+05 -9.5594e+04 -1.8576e+05
 2.7250e+01  1.3684e+05 -8.7243e+04 -1.9240e+05
 2.7260e+01  1.2828e+05 -7.4675e+04 -1.9201e+05
 2.7270e+01  1.2052e+05 -6.0569e+04 -1.9014e+05
 2.7280e+01  1.1339e+05 -4.7899e+04 -1.9265e+05
 2.7290e+01  1.0453e+05 -3.8009e+04 -2.0258e+05
 2.7300e+01  9.0419e+04 -2.9746e+04 -2.1866e+05
 2.7310e+01  6.8452e+04 -2.0566e+04 -2.3618e+05
 2.7320e+01  3.8145e+04 -7.6330e+03 -2.4953e+05
 2.7330e+01  7.8200e+02  1.1046e+04 -2.5490e+05
 2.7340e+01 -4.1219e+04  3.5037e+04 -2.5262e+05
 2.7350e+01 -8.4521e+04  6.1672e+04 -2.4605e+05
 2.7360e+01 -1.2444e+05  8.7568e+04 -2.3792e+05
 2.7370e+01 -1.5568e+05  1.0998e+05 -2.2752e+05
 2.7380e+01 -1.7435e+05  1.2720e+05 -2.1136e+05
 2.7390e+01 -1.7874e+05  1.3873e+05 -1.8619e+05
 2.7400e+01 -1.6888e+05  1.4524e+05 -1.5180e+05
 2.7410e+01 -1.4652e+05  1.4817e+05 -1.1041e+05
 2.7420e+01 -1.1515e+05  1.4887e+05 -6.4304e+04
 2.7430e+01 -7.9193e+04  1.4727e+05 -1.6941e+04
 2.7440e+01 -4.3158e+04  1.4240e+05  2.7326e+04
 2.7450e+01 -1.0659e+04  1.3365e+05  6.5307e+04
 2.7460e+01  1.5188e+04  1.2160e+05  9.5308e+04
 2.7470e+01  3.1451e+04  1.0809e+05  1.1730e+05
 2.7480e+01  3.6636e+04  9.5148e+04  1.3259e+05
 2.7490e+01  3.1649e+04  8.3596e+04  1.4277e+05
 2.7500e+01  1.9202e+04  7.2860e+04  1.4833e+05
 2.7510e+01  2.5460e+03  6.2131e+04  1.4907e+05
 2.7520e+01 -1.4766e+04  5.0841e+04  1.4480e+05
 2.7530e+01 -2.9630e+04  3.8156e+04  1.3535e+05
 2.7540e+01 -4.1015e+04  2.2582e+04  1.2117e+05
 2.7550e+01 -5.0381e+04  2.7120e+03  1.0514e+05
 2.7560e+01 -6.0750e+04 -2.1355e+04  9.2054e+04
 2.7570e+01 -7.4796e+04 -4.6896e+04  8.4812e+04
 2.7580e+01 -9.3180e+04 -6.8815e+04  8.3301e+04
 2.7590e+01 -1.1472e+05 -8.2397e+04  8.5263e+04
 2.7600e+01 -1.3718e+05 -8.5332e+04  8.8559e+04
 2.7610e+01 -1.5835e+05 -7.7182e+04  9.2853e+04
 2.7620e+01 -1.7680e+05 -5.8332e+04  9.8841e+04
 2.7630e+01 -1.9138e+05 -3.0165e+04  1.0722e+05
 2.7640e+01 -2.0134e+05  3.3480e+03  1.1723e+05
 2.7650e+01 -2.0600e+05  3.6004e+04  1.2678e+05
 2.7660e+01 -2.0455e+05  6.2151e+04  1.3342e+05
 2.7670e+01 -1.9711e+05  7.8637e+04  1.3564e+05
 2.7680e+01 -1.8529e+05  8.5489e+04  1.3386e+05
 2.7690e+01 -1.7185e+05  8.4638e+04  1.2967e+05
 2.7700e+01 -1.5932e+05  7.8323e+04  1.2476e+05
 2.7710e+01 -1.4918e+05  6.9098e+04  1.2015e+05
 2.7720e+01 -1.4181e+05  5.9675e+04  1.1686e+05
 2.7730e+01 -1.3654e+05  5.1799e+04  1.1730e+05
 2.7740e+01 -1.3248e+05  4.4724e+04  1.2380e+05
 2.7750e+01 -1.2886e+05  3.5938e+04  1.3636e+05
 2.7760e+01 -1.2478e+05  2.4080e+04  1.5252e+05
 2.7770e+01 -1.1984e+05  1.0314e+04  1.6848e+05
 2.7780e+01 -1.1510e+05 -2.1990e+03  1.8072e+05
 2.7790e+01 -1.1338e+05 -9.9020e+03  1.8624e+05
 2.7800e+01 -1.1711e+05 -1.0810e+04  1.8328e+05
 2.7810e+01 -1.2559e+05 -5.3840e+03  1.7269e+05
 2.7820e+01 -1.3577e+05  4.1410e+03  1.5688e+05
 2.7830e+01 -1.4410e+05  1.4770e+04  1.3717e+05
 2.7840e+01 -1.4857e+05  2.3272e+04  1.1352e+05
 2.7850e+01 -1.4929e+05  2.6175e+04  8.7239e+04
 2.7860e+01 -1.4678e+05  2.0503e+04  6.2597e+04
 2.7870e+01 -1.4133e+05  5.1800e+03  4.4722e+04
 2.7880e+01 -1.3314e+05 -1.8375e+04  3.6659e+04
 2.7890e+01 -1.2280e+05 -4.6472e+04  3.8499e+04
 2.7900e+01 -1.1096e+05 -7.4757e+04  4.7620e+04
 2.7910e+01 -9.8459e+04 -9.9355e+04  6.0015e+04
 2.7920e+01 -8.6859e+04 -1.1750e+05  7.3073e+04
 2.7930e+01 -7.6888e+04 -1.2786e+05  8.5954e+04
 2.7940e+01 -6.7397e+04 -1.2979e+05  9.7806e+04
 2.7950e+01 -5.5961e+04 -1.2362e+05  1.0727e+05
 2.7960e+01 -4.1090e+04 -1.1080e+05  1.1261e+05
 2.7970e+01 -2.3153e+04 -9.3723e+04  1.1150e+05
 2.7980e+01 -3.4230e+03 -7.5335e+04  1.0230e+05
 2.7990e+01  1.6105e+04 -5.7967e+04  8.6460e+04
 2.8000e+01  3.3417e+04 -4.2903e+04  6.8753e+04
 2.8010e+01  4.6737e+04 -2.9883e+04  5.4790e+04
 2.8020e+01  5.4310e+04 -1.6658e+04  4.8521e+04
 2.8030e+01  5.5078e+04  1.3000e+01  5.1301e+04
 2.8040e+01  4.8846e+04  2.1912e+04  6.0982e+04
 2.8050e+01  3.6410e+04  4.7651e+04  7.2219e+04
 2.8060e+01  1.9901e+04  7.2939e+04  7.8919e+04
 2.8070e+01  2.6630e+03  9.2371e+04  7.7152e+04
 2.8080e+01 -1.1535e+04  1.0216e+05  6.7196e+04
 2.8090e+01 -1.9927e+04  1.0217e+05  5.3181e+04
 2.8100e+01 -2.1440e+04  9.6163e+04  4.0610e+04
 2.8110e+01 -1.5978e+04  8.9198e+04  3.2825e+04
 2.8120e+01 -4.0390e+03  8.4408e+04  2.8546e+04
 2.8130e+01  1.3040e+04  8.1394e+04  2.2706e+04
 2.8140e+01  3.3570e+04  7.6800e+04  1.0078e+04
 2.8150e+01  5.6104e+04  6.7180e+04 -1.1002e+04
 2.8160e+01  7.9339e+04  5.1628e+04 -3.6980e+04
 2.8170e+01  1.0210e+05  3.1594e+04 -6.1259e+04
 2.8180e+01  1.2361e+05  9.4040e+03 -7.7764e+04
 2.8190e+01  1.4297e+05 -1.2698e+04 -8.2670e+04
